Classification Keywords,"Keep (Yes, No, Discussion)",Title,Consider (Y/N/T),,Unnamed: 2,Cites,Authors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Query,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,hA
"Tool, robustness verification",Discussion,Prodeep: a platform for robustness verification of deep neural networks,Y,2153,162,12.0,"R Li, J Li, CC Huang, P Yang, X Huang…",2020.0,Proceedings of the 28th …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3368089.3417918,https://scholar.google.com/scholar?cites=4024247394278774893&as_sdt=2005&sciodt=2007&hl=en,163.0,2022-07-13 13:50:13,,10.1145/3368089.3417918,,,,,,,12,6.0,2.0,6.0,2.0,"… We import a neural network and 100 samples randomly chosen from the dataset. Then, we set the robustness type and the perturbation parameters to indicate the property to be verified…",,https://scholar.google.com/scholar?q=related:bRhHCK__2DcJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22reasoning%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Framework, explanations, responsibility",Discussion,Proposed guidelines for the responsible use of explainable machine learning,Y,2232,131,14.0,"P Hall, N Gill, N Schmidt",2019.0,arXiv preprint arXiv:1906.03533,arxiv.org,https://arxiv.org/abs/1906.03533,https://scholar.google.com/scholar?cites=12073163085946899249&as_sdt=2005&sciodt=2007&hl=en,132.0,2022-07-14 11:08:32,,,,,,,,,14,5.07,5.0,3.0,3.0,"… Although difficult to quantify, credible research efforts into scientific measures of interpretability are underway [14], [34], and the ability to measure degrees of interpretability implies it is …",https://arxiv.org/pdf/1906.03533.pdf%3C/p%3E,https://scholar.google.com/scholar?q=related:MUs5Pdx9jKcJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22interpretability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Image perception, adversarial training",Discussion,Putting image manipulations in context: robustness testing for safe perception,Y,2379,118,27.0,"Z Pezzementi, T Tabor, S Yim, JK Chang…",2018.0,"… on Safety, Security …",ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8468619/,https://scholar.google.com/scholar?cites=14696343683905710771&as_sdt=2005&sciodt=2007&hl=en,119.0,2022-07-13 13:39:40,,,,,,,,,27,7.15,5.0,5.0,4.0,… unknowns) provides some insight into robustness to other conditions that a tester has not thought of (unknown unknowns). … multi-scale deep convolutional neural network for fast object …,https://www.researchgate.net/profile/Philip-Koopman/publication/327786941_Putting_Image_Manipulations_in_Context_Robustness_Testing_for_Safe_Perception/links/5ba7968a299bf13e6046a2f9/Putting-Image-Manipulations-in-Context-Robustness-Testing-for-Safe-Perception.pdf,https://scholar.google.com/scholar?q=related:s2pBSLfm88sJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22unknowns%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Framework, evaluation of ML systems",Discussion,Quality management of machine learning systems,Y,2433,168,6.0,P Santhanam,2020.0,… Dependable and Secure Machine Learning Systems,Springer,https://link.springer.com/chapter/10.1007/978-3-030-62144-5_1,https://scholar.google.com/scholar?cites=3428557045972329383&as_sdt=2005&sciodt=2007&hl=en,183.0,2022-07-13 09:27:33,,10.1007/978-3-030-62144-5_1,,,,,,,6,3.0,6.0,1.0,2.0,"… In addition to these usual machine learning metrics, additional metrics specific to the trust topics discussed in Sect. 3.3 (explainability, bias, robustness and transparency) are also …",https://arxiv.org/pdf/2006.09529,https://scholar.google.com/scholar?q=related:p-NX0XeulC8J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22explainability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Interactive machine learning, visual analytics",Discussion,Recent research advances on interactive machine learning,Y,3069,174,55.0,"L Jiang, S Liu, C Chen",2019.0,Journal of Visualization,Springer,https://link.springer.com/article/10.1007/s12650-018-0531-1,https://scholar.google.com/scholar?cites=6878763039172117370&as_sdt=2005&sciodt=2007&hl=en,175.0,2022-07-13 10:18:24,,10.1007/s12650-018-0531-1,,,,,,,55,18.33,18.0,3.0,3.0,"… in machine learning models with the help of human knowledge through … Hence, IML enables machine learning models to be … where human knowledge is needed in the analysis process. …",https://arxiv.org/pdf/1811.04548,https://scholar.google.com/scholar?q=related:esPw84lGdl8J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22human+knowledge%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Object detection, adversarial learning, robustness from data degradation",Discussion,Robust Object Detection via Adversarial Novel Style Exploration,Y,4376,29,2.0,"W Wang, J Zhang, W Zhai, Y Cao…",2022.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9697984/,https://scholar.google.com/scholar?cites=8536185253248625139&as_sdt=2005&sciodt=2007&hl=en,30.0,2022-07-13 17:19:08,,,,,,,,,2,2.0,0.0,5.0,1.0,… proposing a robust object Detector via Adversarial Novel Style … style representation under an adversarial learning framework. … a robust degradation-agnostic object detection model via …,,https://scholar.google.com/scholar?q=related:8-nP3EKfdnYJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robustness of classifiers, adversarial training",Discussion,Robust learning meets generative models: Can proxy distributions improve adversarial robustness?,Y,5156,188,7.0,"V Sehwag, S Mahloujifar, T Handina, S Dai…",2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2104.09425,https://scholar.google.com/scholar?cites=15097099690109904849&as_sdt=2005&sciodt=2007&hl=en,189.0,2022-07-13 17:19:08,,,,,,,,,7,7.0,1.0,5.0,1.0,… We also improve certified robust accuracy by 7.6% on the CIFAR-10 dataset. We further … in the performance in robust training. We propose a robust discrimination approach to …,https://arxiv.org/pdf/2104.09425,https://scholar.google.com/scholar?q=related:0SepJy6sg9EJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adversarial training,Discussion,Robust local features for improving the generalization of adversarial training,Y,5175,17,49.0,"C Song, K He, J Lin, L Wang, JE Hopcroft",2019.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/1909.10147,https://scholar.google.com/scholar?cites=11695646506050122270&as_sdt=2005&sciodt=2007&hl=en,18.0,2022-07-13 17:19:08,,,,,,,,,49,16.33,10.0,5.0,3.0,… of robust local features on adversarial … adversarial training called RLFAT that learns the robust local features and transfers the robust local features into the training of normal adversarial …,https://arxiv.org/pdf/1909.10147,https://scholar.google.com/scholar?q=related:HvKn84dIT6IJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robustness against perturbations,Discussion,Robust machine comprehension models via adversarial training,Y,5180,145,74.0,"Y Wang, M Bansal",2018.0,arXiv preprint arXiv:1804.06473,arxiv.org,https://arxiv.org/abs/1804.06473,https://scholar.google.com/scholar?cites=6612658592291088547&as_sdt=2005&sciodt=2007&hl=en,12.0,2022-07-14 10:13:06,,,,,,,,,74,18.5,37.0,2.0,4.0,"… We show that using AddSent to generate adversarial training data introduces new superfi… that generates highly varied data for adversarial training, resulting in more robust models. …",https://arxiv.org/pdf/1804.06473,https://scholar.google.com/scholar?q=related:o-hxTvThxFsJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Classification Trees, adversarial attacks",Discussion,Robust optimal classification trees against adversarial examples,Y,5323,9,2.0,"D Vos, S Verwer",2022.0,… of the AAAI Conference on Artificial Intelligence,ojs.aaai.org,https://ojs.aaai.org/index.php/AAAI/article/view/20829,https://scholar.google.com/scholar?cites=13124012339479824097&as_sdt=2005&sciodt=2007&hl=en,125.0,2022-07-13 15:31:15,,,,,,,,,2,2.0,1.0,2.0,1.0,… problem of fitting robust decision trees exactly in a single minimization step for trees up to a given depth. ROCT1 uses a novel translation of the problem of fitting robust decision trees …,https://ojs.aaai.org/index.php/AAAI/article/download/20829/20588,https://scholar.google.com/scholar?q=related:4caJUrDbIbYJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22explanation%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Face detection, natural perturbations",Discussion,Robustness disparities in commercial face detection,Y,5794,93,5.0,"S Dooley, T Goldstein, JP Dickerson",2021.0,arXiv preprint arXiv:2108.12508,arxiv.org,https://arxiv.org/abs/2108.12508,https://scholar.google.com/scholar?cites=1219128962502639268&as_sdt=2005&sciodt=2007&hl=en,166.0,2022-07-13 10:54:59,,,,,,,,,5,5.0,2.0,3.0,1.0,"… : robustness to noise and demographic disparity in facial detection and recognition. That latter point overlaps heavily with the fairness in machine learning … Fairness, Accountability, and …",https://arxiv.org/pdf/2108.12508,https://scholar.google.com/scholar?q=related:pD5cCVU36xAJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evaluation toolkit,Discussion,Robustness gym: Unifying the nlp evaluation landscape,Y,5815,40,55.0,"K Goel, N Rajani, J Vig, S Tan, J Wu, S Zheng…",2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2101.04840,https://scholar.google.com/scholar?cites=4191922831262197090&as_sdt=2005&sciodt=2007&hl=en,99.0,2022-07-13 10:52:14,,,,,,,,,55,55.0,8.0,7.0,1.0,"… We describe the problem of evaluating machine learning models, motivate a shift … Interpretability and robustness are both desirable but different properties for ML models. …",https://arxiv.org/pdf/2101.04840,https://scholar.google.com/scholar?q=related:YqU785qzLDoJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22interpretability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robustness, Not adversarial, Perturbations",Discussion,Robustness of Machine Learning Models Beyond Adversarial Attacks,Y,5873,135,1.0,"S Scher, A Trügler",2022.0,arXiv preprint arXiv:2204.10046,arxiv.org,https://arxiv.org/abs/2204.10046,https://scholar.google.com/scholar?cites=14591914512193706380&as_sdt=2005&sciodt=2007&hl=en,136.0,2022-07-12 11:56:54,,,,,,,,,1,1.0,1.0,2.0,1.0,… We show that the widely used concept of adversarial robustness and closely related metrics … that adversarial robustness is not necessary a valid measure for the robustness against …,https://arxiv.org/pdf/2204.10046,https://scholar.google.com/scholar?q=related:jFksBPDkgMoJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimizers,Discussion,Robustness of adaptive neural network optimization under training noise,Y,5895,137,13.0,"S Chaudhury, T Yamasaki",2021.0,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9366477/,https://scholar.google.com/scholar?cites=370946261494510988&as_sdt=2005&sciodt=2007&hl=en,138.0,2022-07-12 13:50:33,,,,,,,,,13,13.0,7.0,2.0,1.0,"… Our results show that SGD and its variants show better noise robustness compared to … , thereby inducing an implicit regularization framework for noise robustness. In this work, we focus …",https://ieeexplore.ieee.org/iel7/6287639/9312710/09366477.pdf,https://scholar.google.com/scholar?q=related:jLUj06jdJQUJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22noise%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
